date,state,district,pincode,demo_age_5_17,demo_age_17_
18-10-2025,Telangana,Medak,502301,1,1
18-10-2025,Telangana,Medak,502314,0,12
18-10-2025,Telangana,Medak,502335,2,3
18-10-2025,Telangana,Medak,502345,1,4
18-10-2025,Telangana,Medak,502371,1,5
18-10-2025,Telangana,Medchal-malkajgiri,500018,5,24
18-10-2025,Telangana,Medchal-malkajgiri,500040,2,6
18-10-2025,Telangana,Medchal-malkajgiri,500072,9,34
18-10-2025,Telangana,Medchal-malkajgiri,500092,6,27
18-10-2025,Telangana,Medchal-malkajgiri,500100,0,4
18-10-2025,Telangana,Medchal-malkajgiri,500101,0,2
18-10-2025,Telangana,Medchal−malkajgiri,500090,0,2
18-10-2025,Telangana,Mulugu,506172,0,25
18-10-2025,Telangana,Mulugu,506352,0,7
18-10-2025,Telangana,Nagarkurnool,509102,4,24
18-10-2025,Telangana,Nalgonda,508001,8,44
18-10-2025,Telangana,Nalgonda,508101,1,4
18-10-2025,Telangana,Nalgonda,508111,1,3
18-10-2025,Telangana,Nalgonda,508114,3,25
18-10-2025,Telangana,Nalgonda,508126,1,6
18-10-2025,Telangana,Nalgonda,508204,3,4
18-10-2025,Telangana,Nalgonda,508206,1,12
18-10-2025,Telangana,Nalgonda,508207,7,76
18-10-2025,Telangana,Nalgonda,508210,4,21
18-10-2025,Telangana,Nalgonda,508217,0,12
18-10-2025,Telangana,Nalgonda,508221,0,4
18-10-2025,Telangana,Nalgonda,508243,5,22
18-10-2025,Telangana,Nalgonda,508244,6,16
18-10-2025,Telangana,Nalgonda,508248,6,28
18-10-2025,Telangana,Nalgonda,508277,3,2
18-10-2025,Telangana,Nirmal,504205,0,1
18-10-2025,Telangana,Nirmal,504310,3,17
18-10-2025,Telangana,Nizamabad,503102,1,0
18-10-2025,Telangana,Nizamabad,503114,2,4
18-10-2025,Telangana,Nizamabad,503120,2,2
18-10-2025,Telangana,Nizamabad,503165,6,16
18-10-2025,Telangana,Nizamabad,503175,4,24
18-10-2025,Telangana,Nizamabad,503217,4,5
18-10-2025,Telangana,Nizamabad,503321,1,1
18-10-2025,Telangana,Peddapalli,505152,0,12
18-10-2025,Telangana,Peddapalli,505184,0,11
18-10-2025,Telangana,Peddapalli,505185,1,9
18-10-2025,Telangana,Peddapalli,505212,2,15
18-10-2025,Telangana,Rajanna Sircilla,505301,0,22
18-10-2025,Telangana,Rajanna Sircilla,505303,5,13
18-10-2025,Telangana,Rajanna Sircilla,505307,0,4
18-10-2025,Telangana,Rangareddy,500068,0,2
18-10-2025,Telangana,Rangareddy,501512,0,2
18-10-2025,Telangana,Sangareddy,502270,1,12
18-10-2025,Telangana,Sangareddy,502306,1,6
18-10-2025,Telangana,Sangareddy,502321,1,1
18-10-2025,Telangana,Sangareddy,502371,0,1
18-10-2025,Telangana,Siddipet,502108,3,40
18-10-2025,Telangana,Siddipet,502279,1,10
18-10-2025,Telangana,Siddipet,502310,0,1
18-10-2025,Telangana,Siddipet,506224,1,4
18-10-2025,Telangana,Suryapet,508201,3,42
18-10-2025,Telangana,Suryapet,508279,1,23
18-10-2025,Telangana,Vikarabad,501101,10,60
18-10-2025,Telangana,Vikarabad,501502,2,20
18-10-2025,Telangana,Vikarabad,502345,0,1
18-10-2025,Telangana,Wanaparthy,509103,7,26
18-10-2025,Telangana,Wanaparthy,509130,4,12
18-10-2025,Telangana,Wanaparthy,509206,10,38
18-10-2025,Telangana,Warangal,506005,0,1
18-10-2025,Telangana,Warangal,506112,2,3
18-10-2025,Telangana,Warangal,506134,2,1
18-10-2025,Telangana,Warangal,506145,0,1
18-10-2025,Telangana,Warangal,506163,2,2
18-10-2025,Telangana,Warangal,506168,1,0
18-10-2025,Telangana,Warangal,506222,1,4
18-10-2025,Telangana,Warangal,506317,1,6
18-10-2025,Telangana,Warangal,506343,2,4
18-10-2025,Telangana,Warangal,506345,0,1
18-10-2025,Telangana,Warangal Rural,506163,1,1
18-10-2025,Telangana,Warangal Rural,506164,0,2
18-10-2025,Telangana,Warangal Rural,506310,1,8
18-10-2025,Telangana,Warangal Rural,506330,3,13
18-10-2025,Telangana,Warangal Rural,506332,0,8
18-10-2025,Telangana,Warangal Urban,506006,1,10
18-10-2025,Telangana,Warangal Urban,506009,0,1
18-10-2025,Telangana,Warangal Urban,506015,1,0
18-10-2025,Telangana,Yadadri.,508113,4,10
18-10-2025,Telangana,Yadadri.,508117,0,1
18-10-2025,Telangana,Yadadri.,508126,5,19
18-10-2025,Telangana,Yadadri.,508223,3,4
18-10-2025,Telangana,Yadadri.,508284,3,13
19-10-2025,Telangana,Adilabad,504001,11,47
19-10-2025,Telangana,Adilabad,504102,3,2
19-10-2025,Telangana,Adilabad,504215,1,0
19-10-2025,Telangana,Adilabad,504295,0,1
19-10-2025,Telangana,Adilabad,504302,1,2
19-10-2025,Telangana,Bhadradri Kothagudem,507101,14,45
19-10-2025,Telangana,Bhadradri Kothagudem,507128,4,6
19-10-2025,Telangana,Bhadradri Kothagudem,507154,0,2
19-10-2025,Telangana,Bhadradri Kothagudem,507316,3,6
19-10-2025,Telangana,Hanumakonda,505102,1,6
19-10-2025,Telangana,Hanumakonda,505497,1,7
19-10-2025,Telangana,Hanumakonda,506011,0,2
19-10-2025,Telangana,Hanumakonda,506151,0,7
19-10-2025,Telangana,Hanumakonda,506313,0,1
19-10-2025,Telangana,Hanumakonda,506370,1,6
19-10-2025,Telangana,Hyderabad,500004,7,22
19-10-2025,Telangana,Hyderabad,500012,0,13
19-10-2025,Telangana,Hyderabad,500013,13,56
19-10-2025,Telangana,Hyderabad,500016,2,11
19-10-2025,Telangana,Hyderabad,500023,6,37
19-10-2025,Telangana,Hyderabad,500025,1,3
19-10-2025,Telangana,Hyderabad,500026,4,13
19-10-2025,Telangana,Hyderabad,500038,3,8
19-10-2025,Telangana,Hyderabad,500042,7,8
19-10-2025,Telangana,Hyderabad,500054,5,16
19-10-2025,Telangana,Hyderabad,500056,3,2
19-10-2025,Telangana,Hyderabad,500058,4,13
19-10-2025,Telangana,Hyderabad,500081,1,5
19-10-2025,Telangana,Hyderabad,500085,0,2
19-10-2025,Telangana,Hyderabad,500096,0,10
19-10-2025,Telangana,Jagitial,505306,1,4
19-10-2025,Telangana,Jagitial,505415,0,3
19-10-2025,Telangana,Jagitial,505450,2,15
19-10-2025,Telangana,Jangaon,506222,0,6
19-10-2025,Telangana,Jangaon,506244,0,1
19-10-2025,Telangana,Jangaon,506252,1,3
19-10-2025,Telangana,Jangoan,506143,0,15
19-10-2025,Telangana,Jangoan,506167,6,40
19-10-2025,Telangana,Jangoan,506201,1,6
19-10-2025,Telangana,Jangoan,506222,0,6
19-10-2025,Telangana,Jangoan,506244,0,3
19-10-2025,Telangana,Jangoan,506252,0,6
19-10-2025,Telangana,Jangoan,506301,2,3
19-10-2025,Telangana,Jayashankar Bhupalpally,505504,4,4
19-10-2025,Telangana,Jayashankar Bhupalpally,506169,0,25
19-10-2025,Telangana,Jogulamba Gadwal,509125,13,57
19-10-2025,Telangana,K.v. Rangareddy,500032,3,18
19-10-2025,Telangana,K.v. Rangareddy,500049,12,37
19-10-2025,Telangana,K.v. Rangareddy,500055,4,9
19-10-2025,Telangana,K.v. Rangareddy,500074,8,26
19-10-2025,Telangana,K.v. Rangareddy,500076,12,22
19-10-2025,Telangana,K.v. Rangareddy,500083,0,2
19-10-2025,Telangana,K.v. Rangareddy,500087,1,1
19-10-2025,Telangana,K.v. Rangareddy,500088,3,12
19-10-2025,Telangana,K.v. Rangareddy,501158,0,1
19-10-2025,Telangana,K.v. Rangareddy,501512,0,2
19-10-2025,Telangana,K.v. Rangareddy,509216,12,47
19-10-2025,Telangana,K.v. Rangareddy,509228,13,27
19-10-2025,Telangana,K.v. Rangareddy,509325,6,34
19-10-2025,Telangana,K.v. Rangareddy,509357,1,6
19-10-2025,Telangana,K.v. Rangareddy,509358,0,8
19-10-2025,Telangana,Kamareddy,503120,0,7
19-10-2025,Telangana,Kamareddy,503302,0,1
19-10-2025,Telangana,Karimnagar,505102,1,2
19-10-2025,Telangana,Karimnagar,505152,0,1
19-10-2025,Telangana,Karimnagar,505188,1,4
19-10-2025,Telangana,Karimnagar,505215,1,2
19-10-2025,Telangana,Karimnagar,505303,0,3
19-10-2025,Telangana,Karimnagar,505304,1,0
19-10-2025,Telangana,Karimnagar,505325,1,0
19-10-2025,Telangana,Karimnagar,505415,0,16
19-10-2025,Telangana,Karimnagar,505452,0,2
19-10-2025,Telangana,Karimnagar,505504,0,6
19-10-2025,Telangana,Khammam,507118,0,1
19-10-2025,Telangana,Khammam,507122,3,19
19-10-2025,Telangana,Khammam,507160,7,9
19-10-2025,Telangana,Khammam,507161,4,11
19-10-2025,Telangana,Khammam,507164,1,17
19-10-2025,Telangana,Khammam,507167,4,23
19-10-2025,Telangana,Khammam,507168,6,15
19-10-2025,Telangana,Khammam,507182,3,16
19-10-2025,Telangana,Khammam,507201,3,9
19-10-2025,Telangana,Khammam,507210,0,1
19-10-2025,Telangana,Khammam,507211,0,1
19-10-2025,Telangana,Khammam,507302,0,8
19-10-2025,Telangana,Komaram Bheem,504295,3,25
19-10-2025,Telangana,Komaram Bheem,504296,4,46
19-10-2025,Telangana,Mahabubabad,506134,3,10
19-10-2025,Telangana,Mahabubabad,506135,1,18
19-10-2025,Telangana,Mahabubabad,506315,0,12
19-10-2025,Telangana,Mahabubabad,506317,1,6
19-10-2025,Telangana,Mahabubabad,506324,4,35
19-10-2025,Telangana,Mahabubnagar,509102,5,30
19-10-2025,Telangana,Mahabubnagar,509128,1,4
19-10-2025,Telangana,Mahabubnagar,509130,2,2
19-10-2025,Telangana,Mahabubnagar,509153,1,1
19-10-2025,Telangana,Mahabubnagar,509203,1,0
19-10-2025,Telangana,Mahabubnagar,509204,10,18
19-10-2025,Telangana,Mahabubnagar,509206,4,2
19-10-2025,Telangana,Mahabubnagar,509216,3,2
19-10-2025,Telangana,Mahabubnagar,509228,1,0
19-10-2025,Telangana,Mahabubnagar,509235,1,2
19-10-2025,Telangana,Mahabubnagar,509324,3,0
19-10-2025,Telangana,Mahabubnagar,509334,9,11
19-10-2025,Telangana,Mahabubnagar,509336,5,4
19-10-2025,Telangana,Mahabubnagar,509357,1,2
19-10-2025,Telangana,Mahabubnagar,509376,3,4
19-10-2025,Telangana,Mahabubnagar,509411,4,3
19-10-2025,Telangana,Mahabubnagar,509412,2,5
19-10-2025,Telangana,Mancherial,504206,1,13
19-10-2025,Telangana,Mancherial,504207,2,20
19-10-2025,Telangana,Mancherial,504219,3,6
19-10-2025,Telangana,Mancherial,504251,2,18
19-10-2025,Telangana,Medak,502032,2,1
19-10-2025,Telangana,Medak,502110,0,10
19-10-2025,Telangana,Medak,502125,0,2
19-10-2025,Telangana,Medak,502228,2,1
19-10-2025,Telangana,Medak,502246,5,2
19-10-2025,Telangana,Medak,502248,1,14
19-10-2025,Telangana,Medak,502249,1,3
19-10-2025,Telangana,Medak,502279,5,4
19-10-2025,Telangana,Medak,502280,0,1
19-10-2025,Telangana,Medak,502285,0,2
19-10-2025,Telangana,Medak,502287,4,7
19-10-2025,Telangana,Medak,502312,0,2
19-10-2025,Telangana,Medak,502314,1,9
19-10-2025,Telangana,Medak,502321,0,2
19-10-2025,Telangana,Medak,502336,1,12
19-10-2025,Telangana,Medchal-malkajgiri,500014,0,10
19-10-2025,Telangana,Medchal-malkajgiri,500016,1,4
19-10-2025,Telangana,Medchal-malkajgiri,500018,9,44
19-10-2025,Telangana,Medchal-malkajgiri,500067,2,15
19-10-2025,Telangana,Medchal-malkajgiri,500087,9,26
19-10-2025,Telangana,Medchal-malkajgiri,500090,16,61
19-10-2025,Telangana,Medchal-malkajgiri,500101,0,1
19-10-2025,Telangana,Medchal−malkajgiri,500083,1,0
19-10-2025,Telangana,Mulugu,506347,1,6
19-10-2025,Telangana,Mulugu,506349,0,2
19-10-2025,Telangana,Nagarkurnool,509320,1,14
19-10-2025,Telangana,Nagarkurnool,509357,0,2
19-10-2025,Telangana,Nagarkurnool,509401,3,3
19-10-2025,Telangana,Nalgonda,508004,0,9
19-10-2025,Telangana,Nalgonda,508111,0,2
19-10-2025,Telangana,Nalgonda,508114,3,18
19-10-2025,Telangana,Nalgonda,508210,6,17
19-10-2025,Telangana,Nalgonda,508213,8,9
19-10-2025,Telangana,Nalgonda,508233,0,2
19-10-2025,Telangana,Nalgonda,508250,2,14
19-10-2025,Telangana,Nalgonda,508252,0,2
19-10-2025,Telangana,Nalgonda,508257,1,18
19-10-2025,Telangana,Nalgonda,508258,4,13
19-10-2025,Telangana,Nalgonda,508284,3,1
19-10-2025,Telangana,Nalgonda,508374,1,16
19-10-2025,Telangana,Narayanpet,509339,0,2
19-10-2025,Telangana,Narayanpet,509352,4,9
19-10-2025,Telangana,Narayanpet,509409,2,4
19-10-2025,Telangana,Nirmal,504103,11,60
19-10-2025,Telangana,Nirmal,504110,0,5
19-10-2025,Telangana,Nirmal,504202,3,6
19-10-2025,Telangana,Nizamabad,503164,4,22
19-10-2025,Telangana,Nizamabad,503180,1,1
19-10-2025,Telangana,Nizamabad,503217,1,8
19-10-2025,Telangana,Nizamabad,503218,1,1
19-10-2025,Telangana,Nizamabad,503225,1,3
19-10-2025,Telangana,Nizamabad,503230,4,19
19-10-2025,Telangana,Nizamabad,503245,0,11
19-10-2025,Telangana,Nizamabad,503305,2,1
19-10-2025,Telangana,Nizamabad,503306,1,2
19-10-2025,Telangana,Nizamabad,503309,3,4
19-10-2025,Telangana,Nizamabad,503311,5,9
19-10-2025,Telangana,Peddapalli,505415,0,1
19-10-2025,Telangana,Rajanna Sircilla,505307,1,4
19-10-2025,Telangana,Rajanna Sircilla,505401,0,1
19-10-2025,Telangana,Rajanna Sircilla,505404,4,32
19-10-2025,Telangana,Rajanna Sircilla,505405,2,4
19-10-2025,Telangana,Rajanna Sircilla,505524,0,4
19-10-2025,Telangana,Rajanna Sircilla,505528,0,1
19-10-2025,Telangana,Rangareddy,501512,2,1
19-10-2025,Telangana,Sangareddy,502220,4,14
19-10-2025,Telangana,Sangareddy,502221,2,1
19-10-2025,Telangana,Sangareddy,502249,3,2
19-10-2025,Telangana,Sangareddy,502251,0,3
19-10-2025,Telangana,Sangareddy,502286,2,9
19-10-2025,Telangana,Sangareddy,502294,0,1
19-10-2025,Telangana,Sangareddy,502329,0,5
19-10-2025,Telangana,Siddipet,502107,3,8
19-10-2025,Telangana,Siddipet,502280,0,1
19-10-2025,Telangana,Siddipet,502375,1,8
19-10-2025,Telangana,Suryapet,508218,5,28
19-10-2025,Telangana,Suryapet,508222,2,25
19-10-2025,Telangana,Suryapet,508223,1,16
19-10-2025,Telangana,Suryapet,508224,0,2
19-10-2025,Telangana,Suryapet,508234,5,23
19-10-2025,Telangana,Vikarabad,501143,4,24
19-10-2025,Telangana,Vikarabad,501144,9,42
19-10-2025,Telangana,Vikarabad,509340,0,1
19-10-2025,Telangana,Warangal,506105,2,3
19-10-2025,Telangana,Warangal,506222,1,4
19-10-2025,Telangana,Warangal,506223,2,6
19-10-2025,Telangana,Warangal,506224,3,1
19-10-2025,Telangana,Warangal,506313,0,1
19-10-2025,Telangana,Warangal,506315,3,8
19-10-2025,Telangana,Warangal,506331,1,5
19-10-2025,Telangana,Warangal,506343,2,1
19-10-2025,Telangana,Warangal,506381,0,1
19-10-2025,Telangana,Warangal Rural,506006,0,5
19-10-2025,Telangana,Warangal Rural,506164,0,3
19-10-2025,Telangana,Warangal Rural,506330,2,31
19-10-2025,Telangana,Warangal Rural,506332,0,5
19-10-2025,Telangana,Warangal Urban,506004,1,0
19-10-2025,Telangana,Yadadri.,508101,2,23
19-10-2025,Telangana,Yadadri.,508286,0,11
25-10-2025,Telangana,Medak,502103,1,9
25-10-2025,Telangana,Medak,502117,1,7
25-10-2025,Telangana,Medak,502220,5,15
25-10-2025,Telangana,Medak,502221,2,8
25-10-2025,Telangana,Medak,502271,3,4
25-10-2025,Telangana,Medak,502273,1,12
25-10-2025,Telangana,Medak,502290,3,13
25-10-2025,Telangana,Medak,502294,0,3
25-10-2025,Telangana,Medak,502296,3,14
25-10-2025,Telangana,Medak,502301,2,7
25-10-2025,Telangana,Medak,502303,0,1
25-10-2025,Telangana,Medak,502306,2,6
25-10-2025,Telangana,Medak,502316,1,9
25-10-2025,Telangana,Medak,502318,2,8
25-10-2025,Telangana,Medak,502319,1,9
25-10-2025,Telangana,Medak,502321,2,6
25-10-2025,Telangana,Medak,502334,4,13
25-10-2025,Telangana,Medak,502345,2,12
25-10-2025,Telangana,Medchal-malkajgiri,500067,4,14
25-10-2025,Telangana,Medchal-malkajgiri,500090,24,60
25-10-2025,Telangana,Medchal-malkajgiri,500098,3,14
25-10-2025,Telangana,Medchal-malkajgiri,500100,1,10
25-10-2025,Telangana,Medchal−malkajgiri,500056,0,3
25-10-2025,Telangana,Medchal−malkajgiri,500090,1,1
25-10-2025,Telangana,Nagarkurnool,509324,5,37
25-10-2025,Telangana,Nagarkurnool,509349,2,8
25-10-2025,Telangana,Nagarkurnool,509360,3,17
25-10-2025,Telangana,Nalgonda,508001,9,62
25-10-2025,Telangana,Nalgonda,508101,3,2
25-10-2025,Telangana,Nalgonda,508111,1,0
25-10-2025,Telangana,Nalgonda,508113,3,1
25-10-2025,Telangana,Nalgonda,508233,1,0
25-10-2025,Telangana,Nalgonda,508244,2,27
25-10-2025,Telangana,Nalgonda,508245,3,25
25-10-2025,Telangana,Nalgonda,508247,1,18
25-10-2025,Telangana,Nalgonda,508256,3,30
25-10-2025,Telangana,Nalgonda,508266,4,23
25-10-2025,Telangana,Nalgonda,508376,0,3
25-10-2025,Telangana,Nalgonda,508377,2,2
25-10-2025,Telangana,Narayanpet,509352,6,13
25-10-2025,Telangana,Nirmal,504310,6,26
25-10-2025,Telangana,Nizamabad,503101,3,4
25-10-2025,Telangana,Nizamabad,503111,2,5
25-10-2025,Telangana,Nizamabad,503122,4,8
25-10-2025,Telangana,Nizamabad,503145,2,4
25-10-2025,Telangana,Nizamabad,503180,1,5
25-10-2025,Telangana,Nizamabad,503201,1,5
25-10-2025,Telangana,Nizamabad,503246,1,19
25-10-2025,Telangana,Nizamabad,503302,0,2
25-10-2025,Telangana,Peddapalli,505186,0,13
25-10-2025,Telangana,Peddapalli,505214,0,3
25-10-2025,Telangana,Rajanna Sircilla,505304,0,6
25-10-2025,Telangana,Rangareddy,501505,3,7
25-10-2025,Telangana,Sangareddy,502001,4,9
25-10-2025,Telangana,Sangareddy,502221,2,6
25-10-2025,Telangana,Sangareddy,502256,0,4
25-10-2025,Telangana,Sangareddy,502257,0,4
25-10-2025,Telangana,Sangareddy,502291,3,28
25-10-2025,Telangana,Sangareddy,502313,1,4
25-10-2025,Telangana,Siddipet,502277,1,4
25-10-2025,Telangana,Siddipet,505467,2,10
25-10-2025,Telangana,Suryapet,508233,0,35
25-10-2025,Telangana,Suryapet,508376,2,14
25-10-2025,Telangana,Vikarabad,501106,2,17
25-10-2025,Telangana,Vikarabad,501111,0,8
25-10-2025,Telangana,Vikarabad,501202,1,22
25-10-2025,Telangana,Wanaparthy,509103,7,29
25-10-2025,Telangana,Wanaparthy,509104,7,30
25-10-2025,Telangana,Wanaparthy,509110,1,6
25-10-2025,Telangana,Wanaparthy,509206,5,39
25-10-2025,Telangana,Warangal,506006,1,0
25-10-2025,Telangana,Warangal,506105,3,3
25-10-2025,Telangana,Warangal,506122,3,7
25-10-2025,Telangana,Warangal,506135,3,6
25-10-2025,Telangana,Warangal,506222,2,2
25-10-2025,Telangana,Warangal,506244,5,27
25-10-2025,Telangana,Warangal,506317,2,1
25-10-2025,Telangana,Warangal,506344,0,2
25-10-2025,Telangana,Warangal,506349,2,5
25-10-2025,Telangana,Warangal,506352,3,1
25-10-2025,Telangana,Warangal,506355,1,4
25-10-2025,Telangana,Warangal,506365,0,7
25-10-2025,Telangana,Warangal,506366,2,2
25-10-2025,Telangana,Warangal,506368,3,6
25-10-2025,Telangana,Warangal,506370,0,1
25-10-2025,Telangana,Warangal Rural,506006,0,2
25-10-2025,Telangana,Warangal Rural,506313,0,14
25-10-2025,Telangana,Warangal Rural,506316,0,1
25-10-2025,Telangana,Warangal Rural,506330,4,12
25-10-2025,Telangana,Warangal Urban,506001,0,3
25-10-2025,Telangana,Warangal Urban,506004,1,0
25-10-2025,Telangana,Warangal Urban,506005,2,10
25-10-2025,Telangana,Warangal Urban,506006,1,6
25-10-2025,Telangana,Warangal Urban,506007,0,3
25-10-2025,Telangana,Warangal Urban,506166,0,2
25-10-2025,Telangana,Yadadri.,508112,3,25
25-10-2025,Telangana,Yadadri.,508116,3,39
25-10-2025,Telangana,Yadadri.,508126,1,13
25-10-2025,Telangana,Adilabad,504109,1,0
25-10-2025,Telangana,Adilabad,504110,0,9
25-10-2025,Telangana,Adilabad,504202,2,6
25-10-2025,Telangana,Adilabad,504219,2,5
25-10-2025,Telangana,Adilabad,504231,2,3
25-10-2025,Telangana,Adilabad,504301,1,1
25-10-2025,Telangana,Adilabad,504307,4,57
25-10-2025,Telangana,Adilabad,504311,3,37
25-10-2025,Telangana,Bhadradri Kothagudem,507101,13,43
25-10-2025,Telangana,Bhadradri Kothagudem,507118,1,1
25-10-2025,Telangana,Bhadradri Kothagudem,507120,3,18
25-10-2025,Telangana,Bhadradri Kothagudem,507122,1,2
25-10-2025,Telangana,Bhadradri Kothagudem,507137,10,15
25-10-2025,Telangana,Bhadradri Kothagudem,507166,9,22
25-10-2025,Telangana,Bhadradri Kothagudem,507316,2,6
25-10-2025,Telangana,Hanumakonda,505102,1,4
25-10-2025,Telangana,Hanumakonda,506001,4,34
25-10-2025,Telangana,Hanumakonda,506011,0,1
25-10-2025,Telangana,Hanumakonda,506015,4,6
25-10-2025,Telangana,Hanumakonda,506144,1,1
25-10-2025,Telangana,Hanumakonda,506391,1,10
25-10-2025,Telangana,Hyderabad,500004,4,14
25-10-2025,Telangana,Hyderabad,500006,1,38
25-10-2025,Telangana,Hyderabad,500007,0,4
25-10-2025,Telangana,Hyderabad,500017,4,19
25-10-2025,Telangana,Hyderabad,500028,7,50
25-10-2025,Telangana,Hyderabad,500031,0,3
25-10-2025,Telangana,Hyderabad,500036,3,30
25-10-2025,Telangana,Hyderabad,500044,3,16
25-10-2025,Telangana,Hyderabad,500050,1,6
25-10-2025,Telangana,Hyderabad,500056,0,6
25-10-2025,Telangana,Hyderabad,500061,3,14
25-10-2025,Telangana,Hyderabad,500062,0,13
25-10-2025,Telangana,Hyderabad,500065,3,12
25-10-2025,Telangana,Hyderabad,500067,0,3
25-10-2025,Telangana,Hyderabad,500080,1,9
25-10-2025,Telangana,Jagitial,505306,0,5
25-10-2025,Telangana,Jagitial,505415,1,4
25-10-2025,Telangana,Jagitial,505450,2,15
25-10-2025,Telangana,Jangoan,506221,2,13
25-10-2025,Telangana,Jangoan,506222,1,8
25-10-2025,Telangana,Jayashankar Bhupalpally,506168,1,16
25-10-2025,Telangana,Jayashankar Bhupalpally,506348,4,9
25-10-2025,Telangana,Jayashankar Bhupalpally,506356,2,19
25-10-2025,Telangana,Jogulamba Gadwal,509132,6,29
25-10-2025,Telangana,Jogulamba Gadwal,509135,2,16
25-10-2025,Telangana,K.v. Rangareddy,500019,11,17
25-10-2025,Telangana,K.v. Rangareddy,500030,3,15
25-10-2025,Telangana,K.v. Rangareddy,500035,7,34
25-10-2025,Telangana,K.v. Rangareddy,500039,4,17
25-10-2025,Telangana,K.v. Rangareddy,500043,1,2
25-10-2025,Telangana,K.v. Rangareddy,500048,4,30
25-10-2025,Telangana,K.v. Rangareddy,500049,17,29
25-10-2025,Telangana,K.v. Rangareddy,500052,6,28
25-10-2025,Telangana,K.v. Rangareddy,500060,2,10
25-10-2025,Telangana,K.v. Rangareddy,500074,4,14
25-10-2025,Telangana,K.v. Rangareddy,500075,4,16
25-10-2025,Telangana,K.v. Rangareddy,500077,2,9
25-10-2025,Telangana,K.v. Rangareddy,500078,1,18
25-10-2025,Telangana,K.v. Rangareddy,500079,4,37
25-10-2025,Telangana,K.v. Rangareddy,500091,3,13
25-10-2025,Telangana,K.v. Rangareddy,500097,6,26
25-10-2025,Telangana,K.v. Rangareddy,500098,1,4
25-10-2025,Telangana,K.v. Rangareddy,500112,0,1
25-10-2025,Telangana,K.v. Rangareddy,501121,0,13
25-10-2025,Telangana,K.v. Rangareddy,501142,0,25
25-10-2025,Telangana,K.v. Rangareddy,501144,0,4
25-10-2025,Telangana,K.v. Rangareddy,501502,3,15
25-10-2025,Telangana,K.v. Rangareddy,501508,1,3
25-10-2025,Telangana,K.v. Rangareddy,501509,6,17
25-10-2025,Telangana,K.v. Rangareddy,502345,0,2
25-10-2025,Telangana,Kamareddy,503309,1,6
25-10-2025,Telangana,Karimnagar,505001,18,65
25-10-2025,Telangana,Karimnagar,505122,2,26
25-10-2025,Telangana,Karimnagar,505153,1,5
25-10-2025,Telangana,Karimnagar,505214,0,2
25-10-2025,Telangana,Karimnagar,505303,1,3
25-10-2025,Telangana,Karimnagar,505402,4,4
25-10-2025,Telangana,Karimnagar,505416,0,10
25-10-2025,Telangana,Karimnagar,505425,0,3
25-10-2025,Telangana,Karimnagar,505445,3,11
25-10-2025,Telangana,Karimnagar,505460,2,7
25-10-2025,Telangana,Karimnagar,505462,1,3
25-10-2025,Telangana,Karimnagar,505476,2,2
25-10-2025,Telangana,Karimnagar,505501,1,8
25-10-2025,Telangana,Karimnagar,505526,4,4
25-10-2025,Telangana,Khammam,507001,5,25
25-10-2025,Telangana,Khammam,507115,2,4
25-10-2025,Telangana,Khammam,507123,4,6
25-10-2025,Telangana,Khammam,507137,0,2
25-10-2025,Telangana,Khammam,507157,4,13
25-10-2025,Telangana,Khammam,507167,9,37
25-10-2025,Telangana,Khammam,507210,0,2
25-10-2025,Telangana,Khammam,507305,4,7
25-10-2025,Telangana,Khammam,507316,0,4
25-10-2025,Telangana,Khammam,507318,4,9
25-10-2025,Telangana,Komaram Bheem,504295,10,20
25-10-2025,Telangana,Mahabubabad,506112,11,33
25-10-2025,Telangana,Mahabubabad,506135,2,13
25-10-2025,Telangana,Mahabubabad,506163,3,22
25-10-2025,Telangana,Mahabubabad,506318,2,9
25-10-2025,Telangana,Mahabubabad,506368,0,1
25-10-2025,Telangana,Mahabubabad,506381,6,23
25-10-2025,Telangana,Mahabubabad,507210,1,12
25-10-2025,Telangana,Mahabubnagar,509102,7,31
