date,state,district,pincode,bio_age_5_17,bio_age_17_
03-01-2026,Telangana,Nagarkurnool,509360,1,0
03-01-2026,Telangana,Nalgonda,508115,1,0
03-01-2026,Telangana,Nalgonda,508205,6,1
03-01-2026,Telangana,Nalgonda,508247,2,1
03-01-2026,Telangana,Nalgonda,508250,2,3
03-01-2026,Telangana,Nalgonda,508253,2,1
03-01-2026,Telangana,Nalgonda,508255,1,1
03-01-2026,Telangana,Nalgonda,508256,0,1
03-01-2026,Telangana,Nalgonda,508258,3,1
03-01-2026,Telangana,Nalgonda,508284,1,1
03-01-2026,Telangana,Narayanpet,509208,0,1
03-01-2026,Telangana,Narayanpet,509351,0,1
03-01-2026,Telangana,Narayanpet,509353,1,0
03-01-2026,Telangana,Nirmal,504105,1,0
03-01-2026,Telangana,Nirmal,504110,1,0
03-01-2026,Telangana,Nizamabad,503003,3,4
03-01-2026,Telangana,Nizamabad,503124,1,2
03-01-2026,Telangana,Nizamabad,503125,0,1
03-01-2026,Telangana,Nizamabad,503175,6,1
03-01-2026,Telangana,Nizamabad,503202,4,0
03-01-2026,Telangana,Nizamabad,503206,2,1
03-01-2026,Telangana,Nizamabad,503207,2,8
03-01-2026,Telangana,Nizamabad,503245,4,4
03-01-2026,Telangana,Nizamabad,503309,3,10
03-01-2026,Telangana,Rangareddy,501510,1,0
03-01-2026,Telangana,Sangareddy,502249,1,0
03-01-2026,Telangana,Sangareddy,502319,6,1
03-01-2026,Telangana,Siddipet,502278,6,3
03-01-2026,Telangana,Suryapet,508111,3,0
03-01-2026,Telangana,Suryapet,508204,3,0
03-01-2026,Telangana,Suryapet,508213,3,2
03-01-2026,Telangana,Vikarabad,501102,1,0
03-01-2026,Telangana,Vikarabad,501121,0,1
03-01-2026,Telangana,Vikarabad,501141,2,2
03-01-2026,Telangana,Wanaparthy,509120,1,0
03-01-2026,Telangana,Warangal,506003,1,0
03-01-2026,Telangana,Warangal,506013,0,1
03-01-2026,Telangana,Warangal,506015,0,2
03-01-2026,Telangana,Warangal,506101,4,1
03-01-2026,Telangana,Warangal,506145,0,1
03-01-2026,Telangana,Warangal,506165,1,0
03-01-2026,Telangana,Warangal,506224,0,4
03-01-2026,Telangana,Warangal,506244,1,3
03-01-2026,Telangana,Warangal,506301,0,1
03-01-2026,Telangana,Warangal,506310,0,1
03-01-2026,Telangana,Warangal,506330,1,1
03-01-2026,Telangana,Yadadri.,508105,1,0
03-01-2026,Telangana,Yadadri.,508112,1,0
03-01-2026,Telangana,Yadadri.,508285,0,1
02-01-2026,Telangana,Adilabad,504104,1,2
02-01-2026,Telangana,Adilabad,504105,1,3
02-01-2026,Telangana,Adilabad,504215,5,3
02-01-2026,Telangana,Adilabad,504251,4,5
02-01-2026,Telangana,Adilabad,504295,3,4
02-01-2026,Telangana,Adilabad,504299,2,8
02-01-2026,Telangana,Bhadradri Kothagudem,507120,5,3
02-01-2026,Telangana,Hanumakonda,505497,0,1
02-01-2026,Telangana,Hanumakonda,506006,1,1
02-01-2026,Telangana,Hanumakonda,506145,0,1
02-01-2026,Telangana,Hanumakonda,506371,3,0
02-01-2026,Telangana,Hyderabad,500002,26,20
02-01-2026,Telangana,Hyderabad,500006,43,24
02-01-2026,Telangana,Hyderabad,500012,17,12
02-01-2026,Telangana,Hyderabad,500016,13,9
02-01-2026,Telangana,Hyderabad,500017,17,7
02-01-2026,Telangana,Hyderabad,500028,49,33
02-01-2026,Telangana,Hyderabad,500033,3,2
02-01-2026,Telangana,Hyderabad,500034,10,9
02-01-2026,Telangana,Hyderabad,500055,3,2
02-01-2026,Telangana,Hyderabad,500095,1,3
02-01-2026,Telangana,Jagitial,505460,1,0
02-01-2026,Telangana,Jangoan,506143,3,1
02-01-2026,Telangana,Jangoan,506301,2,1
02-01-2026,Telangana,Jogulamba Gadwal,509129,6,5
02-01-2026,Telangana,Jogulamba Gadwal,509152,1,2
02-01-2026,Telangana,Jogulamba Gadwal,509153,2,0
02-01-2026,Telangana,K.v. Rangareddy,500046,2,1
02-01-2026,Telangana,K.v. Rangareddy,500051,0,1
02-01-2026,Telangana,K.v. Rangareddy,500077,5,3
02-01-2026,Telangana,K.v. Rangareddy,500091,5,2
02-01-2026,Telangana,K.v. Rangareddy,500097,8,4
02-01-2026,Telangana,K.v. Rangareddy,501101,8,24
02-01-2026,Telangana,K.v. Rangareddy,501111,2,2
02-01-2026,Telangana,K.v. Rangareddy,501144,1,7
02-01-2026,Telangana,K.v. Rangareddy,501158,3,4
02-01-2026,Telangana,K.v. Rangareddy,501501,8,23
02-01-2026,Telangana,K.v. Rangareddy,501503,12,9
02-01-2026,Telangana,K.v. Rangareddy,501505,13,9
02-01-2026,Telangana,K.v. Rangareddy,501509,6,9
02-01-2026,Telangana,K.v. Rangareddy,501511,1,1
02-01-2026,Telangana,K.v. Rangareddy,509207,0,3
02-01-2026,Telangana,K.v. Rangareddy,509339,0,2
02-01-2026,Telangana,K.v. Rangareddy,509371,0,1
02-01-2026,Telangana,Kamareddy,503122,5,1
02-01-2026,Telangana,Kamareddy,503144,7,7
02-01-2026,Telangana,Karimnagar,505001,41,47
02-01-2026,Telangana,Karimnagar,505102,2,2
02-01-2026,Telangana,Karimnagar,505302,4,5
02-01-2026,Telangana,Karimnagar,505401,2,1
02-01-2026,Telangana,Karimnagar,505452,3,1
02-01-2026,Telangana,Karimnagar,505454,4,2
02-01-2026,Telangana,Karimnagar,505462,1,2
02-01-2026,Telangana,Karimnagar,505469,7,6
02-01-2026,Telangana,Karimnagar,505470,2,0
02-01-2026,Telangana,Karimnagar,505480,1,2
02-01-2026,Telangana,Karimnagar,505490,2,0
02-01-2026,Telangana,Karimnagar,505502,4,2
02-01-2026,Telangana,Karimnagar,505526,8,7
02-01-2026,Telangana,Karimnagar,505528,1,2
02-01-2026,Telangana,Karimnagar,505530,3,4
02-01-2026,Telangana,Khammam,507003,20,3
02-01-2026,Telangana,Khammam,507123,5,3
02-01-2026,Telangana,Khammam,507137,1,0
02-01-2026,Telangana,Khammam,507138,1,0
02-01-2026,Telangana,Khammam,507160,5,0
02-01-2026,Telangana,Khammam,507161,1,1
02-01-2026,Telangana,Khammam,507166,2,1
02-01-2026,Telangana,Khammam,507168,2,1
02-01-2026,Telangana,Khammam,507208,2,0
02-01-2026,Telangana,Khammam,507210,5,1
02-01-2026,Telangana,Khammam,507302,6,3
02-01-2026,Telangana,Khammam,507303,3,1
02-01-2026,Telangana,Khammam,507306,0,3
02-01-2026,Telangana,Khammam,507316,2,0
02-01-2026,Telangana,Komaram Bheem,504273,1,1
02-01-2026,Telangana,Komaram Bheem,504292,1,3
02-01-2026,Telangana,Mahabubabad,506105,5,1
02-01-2026,Telangana,Mahabubabad,506112,3,4
02-01-2026,Telangana,Mahabubabad,507210,3,1
02-01-2026,Telangana,Mahabubnagar,509103,7,0
02-01-2026,Telangana,Mahabubnagar,509120,3,2
02-01-2026,Telangana,Mahabubnagar,509132,10,1
02-01-2026,Telangana,Mahabubnagar,509152,4,2
02-01-2026,Telangana,Mahabubnagar,509206,3,2
02-01-2026,Telangana,Mahabubnagar,509210,15,22
02-01-2026,Telangana,Mahabubnagar,509228,1,2
02-01-2026,Telangana,Mahabubnagar,509339,17,10
02-01-2026,Telangana,Mahabubnagar,509358,1,2
02-01-2026,Telangana,Mahabubnagar,509375,5,12
02-01-2026,Telangana,Mahabubnagar,509381,2,8
02-01-2026,Telangana,Mahabubnagar,509406,3,7
02-01-2026,Telangana,Mahabubnagar,509410,2,11
02-01-2026,Telangana,Mahabubnagar,509411,6,5
02-01-2026,Telangana,Mahabubnagar,509412,1,7
02-01-2026,Telangana,Mancherial,504208,10,7
02-01-2026,Telangana,Mancherial,504273,2,1
02-01-2026,Telangana,Mancherial,504302,6,1
02-01-2026,Telangana,Mancherial,504303,2,1
02-01-2026,Telangana,Medak,502001,10,8
02-01-2026,Telangana,Medak,502101,4,2
02-01-2026,Telangana,Medak,502110,6,4
02-01-2026,Telangana,Medak,502114,7,2
02-01-2026,Telangana,Medak,502115,2,1
02-01-2026,Telangana,Medak,502117,11,4
02-01-2026,Telangana,Medak,502130,4,5
02-01-2026,Telangana,Medak,502205,0,1
02-01-2026,Telangana,Medak,502248,5,3
02-01-2026,Telangana,Medak,502249,5,5
02-01-2026,Telangana,Medak,502251,4,6
02-01-2026,Telangana,Medak,502257,4,5
02-01-2026,Telangana,Medak,502296,6,5
02-01-2026,Telangana,Medak,502303,1,1
02-01-2026,Telangana,Medak,502313,7,11
02-01-2026,Telangana,Medak,502375,3,2
02-01-2026,Telangana,Medchal-malkajgiri,500010,4,1
02-01-2026,Telangana,Medchal-malkajgiri,500039,4,4
02-01-2026,Telangana,Medchal-malkajgiri,500068,1,2
02-01-2026,Telangana,Medchal−malkajgiri,500039,4,1
02-01-2026,Telangana,Medchal−malkajgiri,500055,12,3
02-01-2026,Telangana,Medchal−malkajgiri,500056,4,1
02-01-2026,Telangana,Medchal−malkajgiri,501301,3,0
02-01-2026,Telangana,Mulugu,506172,0,1
02-01-2026,Telangana,Mulugu,506344,4,1
02-01-2026,Telangana,Nagarkurnool,509102,9,3
02-01-2026,Telangana,Nagarkurnool,509320,4,0
02-01-2026,Telangana,Nagarkurnool,509360,1,1
02-01-2026,Telangana,Nagarkurnool,509385,1,2
02-01-2026,Telangana,Nagarkurnool,509412,2,0
02-01-2026,Telangana,Nalgonda,508105,18,2
02-01-2026,Telangana,Nalgonda,508114,10,3
02-01-2026,Telangana,Nalgonda,508201,3,2
02-01-2026,Telangana,Nalgonda,508211,16,15
02-01-2026,Telangana,Nalgonda,508221,5,1
02-01-2026,Telangana,Nalgonda,508223,5,0
02-01-2026,Telangana,Nalgonda,508248,21,41
02-01-2026,Telangana,Nalgonda,508254,6,9
02-01-2026,Telangana,Nalgonda,508355,7,9
02-01-2026,Telangana,Nalgonda,508373,4,3
02-01-2026,Telangana,Nalgonda,508376,4,1
02-01-2026,Telangana,Narayanpet,509208,4,5
02-01-2026,Telangana,Narayanpet,509352,3,1
02-01-2026,Telangana,Narayanpet,509371,1,0
02-01-2026,Telangana,Nirmal,504102,4,2
02-01-2026,Telangana,Nirmal,504106,11,17
02-01-2026,Telangana,Nirmal,504110,2,3
02-01-2026,Telangana,Nizamabad,503102,1,0
02-01-2026,Telangana,Nizamabad,503111,13,6
02-01-2026,Telangana,Nizamabad,503122,4,6
02-01-2026,Telangana,Nizamabad,503124,4,6
02-01-2026,Telangana,Nizamabad,503125,0,4
02-01-2026,Telangana,Nizamabad,503164,11,6
02-01-2026,Telangana,Nizamabad,503188,8,4
02-01-2026,Telangana,Nizamabad,503202,4,7
02-01-2026,Telangana,Nizamabad,503225,4,8
02-01-2026,Telangana,Nizamabad,503246,5,3
02-01-2026,Telangana,Nizamabad,503307,9,8
02-01-2026,Telangana,Nizamabad,503311,5,2
02-01-2026,Telangana,Peddapalli,505187,4,0
02-01-2026,Telangana,Rajanna Sircilla,505301,7,6
02-01-2026,Telangana,Rajanna Sircilla,505303,1,0
02-01-2026,Telangana,Sangareddy,502032,18,11
02-01-2026,Telangana,Sangareddy,502249,4,0
02-01-2026,Telangana,Sangareddy,502291,8,3
02-01-2026,Telangana,Sangareddy,502307,3,1
02-01-2026,Telangana,Sangareddy,502313,1,0
02-01-2026,Telangana,Sangareddy,502314,0,1
02-01-2026,Telangana,Siddipet,502267,1,0
02-01-2026,Telangana,Siddipet,502277,2,1
02-01-2026,Telangana,Siddipet,502278,16,18
02-01-2026,Telangana,Suryapet,508234,1,3
02-01-2026,Telangana,Vikarabad,501144,5,2
02-01-2026,Telangana,Vikarabad,509350,1,1
02-01-2026,Telangana,Wanaparthy,509382,6,0
02-01-2026,Telangana,Warangal,506002,12,11
02-01-2026,Telangana,Warangal,506013,3,2
02-01-2026,Telangana,Warangal,506142,1,3
02-01-2026,Telangana,Warangal,506165,5,0
02-01-2026,Telangana,Warangal,506201,2,1
02-01-2026,Telangana,Warangal,506316,0,2
02-01-2026,Telangana,Warangal,506347,0,1
02-01-2026,Telangana,Warangal,506348,1,3
02-01-2026,Telangana,Warangal,506355,1,2
02-01-2026,Telangana,Warangal,506356,2,2
02-01-2026,Telangana,Warangal,506391,2,0
02-01-2026,Telangana,Warangal Rural,506122,2,1
02-01-2026,Telangana,Warangal Rural,506310,1,0
02-01-2026,Telangana,Warangal Urban,505497,2,0
02-01-2026,Telangana,Warangal Urban,506006,4,1
02-01-2026,Telangana,Warangal Urban,506142,1,0
02-01-2026,Telangana,Yadadri.,508111,3,1
02-01-2026,Telangana,Yadadri.,508113,3,4
02-01-2026,Telangana,Yadadri.,508115,3,0
20-12-2025,Telangana,Khammam,507210,1,0
20-12-2025,Telangana,Mahabubnagar,509217,0,1
20-12-2025,Telangana,Medchal?malkajgiri,500090,1,0
25-12-2025,Telangana,Adilabad,504103,58,9
25-12-2025,Telangana,Adilabad,504105,2,1
25-12-2025,Telangana,Adilabad,504203,5,3
25-12-2025,Telangana,Adilabad,504205,3,1
25-12-2025,Telangana,Adilabad,504209,1,1
25-12-2025,Telangana,Adilabad,504214,1,9
25-12-2025,Telangana,Adilabad,504272,2,0
25-12-2025,Telangana,Adilabad,504273,4,0
25-12-2025,Telangana,Adilabad,504302,7,1
25-12-2025,Telangana,Bhadradri Kothagudem,507124,4,1
25-12-2025,Telangana,Bhadradri Kothagudem,507137,5,12
25-12-2025,Telangana,Bhadradri Kothagudem,507301,6,0
25-12-2025,Telangana,Hanumakonda,505471,0,1
25-12-2025,Telangana,Hyderabad,500069,2,0
25-12-2025,Telangana,Hyderabad,500087,1,0
25-12-2025,Telangana,Hyderabad,500091,1,1
25-12-2025,Telangana,Jagitial,505306,1,1
25-12-2025,Telangana,Jagitial,505531,0,2
25-12-2025,Telangana,Jagitial,505532,10,1
25-12-2025,Telangana,Jangaon,506244,0,1
25-12-2025,Telangana,Jangoan,506201,3,2
25-12-2025,Telangana,Jangoan,506221,7,0
25-12-2025,Telangana,Jangoan,506222,1,0
25-12-2025,Telangana,Jangoan,506244,1,0
25-12-2025,Telangana,Jangoan,506317,2,0
25-12-2025,Telangana,K.v. Rangareddy,509410,3,8
25-12-2025,Telangana,Kamareddy,503120,0,1
25-12-2025,Telangana,Karimnagar,505214,6,1
25-12-2025,Telangana,Karimnagar,505425,5,2
25-12-2025,Telangana,Karimnagar,505497,5,2
25-12-2025,Telangana,Khammam,507103,1,0
25-12-2025,Telangana,Khammam,507128,1,2
25-12-2025,Telangana,Khammam,507136,2,0
25-12-2025,Telangana,Khammam,507170,11,4
25-12-2025,Telangana,Khammam,507182,16,5
25-12-2025,Telangana,Khammam,507302,5,3
25-12-2025,Telangana,Khammam,507304,3,1
25-12-2025,Telangana,Mahabubnagar,509152,5,1
25-12-2025,Telangana,Mahabubnagar,509325,2,0
25-12-2025,Telangana,Mahabubnagar,509350,5,1
25-12-2025,Telangana,Mahabubnagar,509358,3,2
25-12-2025,Telangana,Medak,502114,5,1
25-12-2025,Telangana,Medak,502221,4,5
25-12-2025,Telangana,Medak,502246,3,3
25-12-2025,Telangana,Medak,502257,3,10
25-12-2025,Telangana,Medak,502295,4,6
25-12-2025,Telangana,Medak,502296,21,12
25-12-2025,Telangana,Medak,502310,3,1
25-12-2025,Telangana,Medak,502321,0,3
25-12-2025,Telangana,Medak,502375,6,5
25-12-2025,Telangana,Nalgonda,508004,6,3
25-12-2025,Telangana,Nalgonda,508113,7,8
25-12-2025,Telangana,Nalgonda,508201,17,2
25-12-2025,Telangana,Nalgonda,508223,5,3
25-12-2025,Telangana,Nalgonda,508234,5,1
25-12-2025,Telangana,Nalgonda,508280,8,3
25-12-2025,Telangana,Nalgonda,508374,11,5
25-12-2025,Telangana,Nizamabad,503114,8,3
25-12-2025,Telangana,Nizamabad,503124,4,7
25-12-2025,Telangana,Nizamabad,503188,13,3
25-12-2025,Telangana,Nizamabad,503306,7,5
25-12-2025,Telangana,Rajanna Sircilla,505305,4,1
25-12-2025,Telangana,Rajanna Sircilla,505401,0,1
25-12-2025,Telangana,Sangareddy,502228,1,0
25-12-2025,Telangana,Sangareddy,502251,2,0
25-12-2025,Telangana,Sangareddy,502305,1,0
25-12-2025,Telangana,Sangareddy,502345,7,2
25-12-2025,Telangana,Wanaparthy,509110,3,3
25-12-2025,Telangana,Warangal,506105,2,2
25-12-2025,Telangana,Warangal,506142,6,0
25-12-2025,Telangana,Warangal,506145,2,1
25-12-2025,Telangana,Warangal,506167,12,3
25-12-2025,Telangana,Warangal,506169,0,5
25-12-2025,Telangana,Warangal,506343,4,5
25-12-2025,Telangana,Warangal,506344,3,1
25-12-2025,Telangana,Warangal,506348,6,2
25-12-2025,Telangana,Warangal Rural,506134,1,0
25-12-2025,Telangana,Warangal Rural,506316,1,0
25-12-2025,Telangana,Warangal Rural,506391,2,0
25-12-2025,Telangana,Warangal Urban,505497,2,0
25-12-2025,Telangana,Warangal Urban,506007,0,1
25-12-2025,Telangana,Warangal Urban,506151,5,0
29-12-2025,Telangana,Adilabad,504109,2,3
29-12-2025,Telangana,Adilabad,504205,2,2
29-12-2025,Telangana,Adilabad,504219,2,3
29-12-2025,Telangana,Adilabad,504273,2,1
29-12-2025,Telangana,Adilabad,504294,1,2
29-12-2025,Telangana,Adilabad,504307,5,10
29-12-2025,Telangana,Adilabad,504309,6,10
29-12-2025,Telangana,Bhadradri Kothagudem,507124,3,0
29-12-2025,Telangana,Bhadradri Kothagudem,507133,0,4
29-12-2025,Telangana,Bhadradri Kothagudem,507166,0,1
29-12-2025,Telangana,Bhadradri Kothagudem,507301,7,10
29-12-2025,Telangana,Bhadradri Kothagudem,507306,1,3
29-12-2025,Telangana,Hanumakonda,506009,1,0
29-12-2025,Telangana,Hanumakonda,506142,1,1
29-12-2025,Telangana,Hanumakonda,506310,2,0
29-12-2025,Telangana,Hyderabad,500004,16,5
29-12-2025,Telangana,Hyderabad,500006,35,10
29-12-2025,Telangana,Hyderabad,500017,6,6
29-12-2025,Telangana,Hyderabad,500023,29,8
29-12-2025,Telangana,Hyderabad,500024,14,4
29-12-2025,Telangana,Hyderabad,500026,12,3
29-12-2025,Telangana,Hyderabad,500059,24,22
29-12-2025,Telangana,Hyderabad,500081,0,2
29-12-2025,Telangana,Hyderabad,500085,1,0
29-12-2025,Telangana,Hyderabad,500091,0,1
29-12-2025,Telangana,Hyderabad,500094,5,5
29-12-2025,Telangana,Hyderabad,500096,3,2
29-12-2025,Telangana,Jagitial,505331,0,1
29-12-2025,Telangana,Jagitial,505501,1,1
29-12-2025,Telangana,Jagitial,505526,10,1
29-12-2025,Telangana,Jangoan,506221,2,0
29-12-2025,Telangana,K.v. Rangareddy,500019,11,2
29-12-2025,Telangana,K.v. Rangareddy,500055,9,7
29-12-2025,Telangana,K.v. Rangareddy,500058,6,6
29-12-2025,Telangana,K.v. Rangareddy,500067,0,1
29-12-2025,Telangana,K.v. Rangareddy,500070,16,11
29-12-2025,Telangana,K.v. Rangareddy,500074,14,10
29-12-2025,Telangana,K.v. Rangareddy,500091,2,3
29-12-2025,Telangana,K.v. Rangareddy,501106,4,7
29-12-2025,Telangana,K.v. Rangareddy,501143,2,3
29-12-2025,Telangana,K.v. Rangareddy,501502,6,5
29-12-2025,Telangana,K.v. Rangareddy,501508,5,5
29-12-2025,Telangana,K.v. Rangareddy,501512,1,3
29-12-2025,Telangana,K.v. Rangareddy,502210,0,1
29-12-2025,Telangana,K.v. Rangareddy,509337,8,4
29-12-2025,Telangana,Kamareddy,503111,14,3
29-12-2025,Telangana,Karimnagar,505101,1,3
29-12-2025,Telangana,Karimnagar,505102,1,4
29-12-2025,Telangana,Karimnagar,505185,7,3
29-12-2025,Telangana,Karimnagar,505187,16,5
29-12-2025,Telangana,Karimnagar,505188,5,0
29-12-2025,Telangana,Karimnagar,505304,0,3
29-12-2025,Telangana,Karimnagar,505330,1,2
29-12-2025,Telangana,Karimnagar,505405,3,3
29-12-2025,Telangana,Karimnagar,505445,3,3
29-12-2025,Telangana,Karimnagar,505453,1,2
29-12-2025,Telangana,Karimnagar,505467,3,4
29-12-2025,Telangana,Karimnagar,505469,5,1
29-12-2025,Telangana,Karimnagar,505505,2,0
29-12-2025,Telangana,Karimnagar,505514,11,2
29-12-2025,Telangana,Karimnagar,505525,5,4
29-12-2025,Telangana,Karimnagar,506168,0,2
29-12-2025,Telangana,Khammam,507002,5,5
29-12-2025,Telangana,Khammam,507003,8,2
29-12-2025,Telangana,Khammam,507115,9,3
29-12-2025,Telangana,Khammam,507167,10,3
29-12-2025,Telangana,Khammam,507169,1,1
29-12-2025,Telangana,Khammam,507208,0,3
29-12-2025,Telangana,Khammam,507210,2,1
29-12-2025,Telangana,Khammam,507318,4,1
29-12-2025,Telangana,Komaram Bheem,504273,2,0
29-12-2025,Telangana,Komaram Bheem,504292,1,1
29-12-2025,Telangana,Komaram Bheem,504293,4,0
29-12-2025,Telangana,Mahabubabad,506315,1,2
29-12-2025,Telangana,Mahabubabad,506324,1,0
29-12-2025,Telangana,Mahabubnagar,509110,17,8
29-12-2025,Telangana,Mahabubnagar,509127,9,9
29-12-2025,Telangana,Mahabubnagar,509130,8,2
29-12-2025,Telangana,Mahabubnagar,509135,4,4
29-12-2025,Telangana,Mahabubnagar,509152,2,1
29-12-2025,Telangana,Mahabubnagar,509153,1,0
29-12-2025,Telangana,Mahabubnagar,509202,8,5
29-12-2025,Telangana,Mahabubnagar,509203,2,0
29-12-2025,Telangana,Mahabubnagar,509204,19,2
29-12-2025,Telangana,Mahabubnagar,509205,18,5
29-12-2025,Telangana,Mahabubnagar,509219,3,3
29-12-2025,Telangana,Mahabubnagar,509311,10,2
29-12-2025,Telangana,Mahabubnagar,509324,8,4
29-12-2025,Telangana,Mahabubnagar,509339,10,3
29-12-2025,Telangana,Mahabubnagar,509376,3,2
29-12-2025,Telangana,Mancherial,504206,3,0
29-12-2025,Telangana,Mancherial,504219,7,0
29-12-2025,Telangana,Mancherial,504251,4,4
29-12-2025,Telangana,Mancherial,504272,3,0
29-12-2025,Telangana,Medak,502103,8,4
29-12-2025,Telangana,Medak,502114,9,1
29-12-2025,Telangana,Medak,502115,9,1
29-12-2025,Telangana,Medak,502210,5,1
29-12-2025,Telangana,Medak,502247,15,1
29-12-2025,Telangana,Medak,502251,0,1
29-12-2025,Telangana,Medak,502256,0,1
29-12-2025,Telangana,Medak,502276,7,0
29-12-2025,Telangana,Medak,502280,1,1
29-12-2025,Telangana,Medak,502285,1,1
29-12-2025,Telangana,Medak,502293,0,5
29-12-2025,Telangana,Medak,502301,7,8
29-12-2025,Telangana,Medak,502310,1,1
29-12-2025,Telangana,Medak,502312,0,2
29-12-2025,Telangana,Medak,502316,8,6
29-12-2025,Telangana,Medak,502336,18,6
29-12-2025,Telangana,Medak,502345,0,4
29-12-2025,Telangana,Medchal-malkajgiri,500018,11,8
29-12-2025,Telangana,Medchal-malkajgiri,500049,2,1
29-12-2025,Telangana,Medchal-malkajgiri,500067,1,0
29-12-2025,Telangana,Medchal-malkajgiri,500083,1,1
29-12-2025,Telangana,Medchal-malkajgiri,500098,3,1
29-12-2025,Telangana,Medchal-malkajgiri,501301,1,1
29-12-2025,Telangana,Medchal−malkajgiri,500039,4,0
29-12-2025,Telangana,Medchal−malkajgiri,500043,0,2
29-12-2025,Telangana,Medchal−malkajgiri,500056,1,5
29-12-2025,Telangana,Nagarkurnool,509201,5,1
29-12-2025,Telangana,Nagarkurnool,509326,1,0
29-12-2025,Telangana,Nagarkurnool,509360,3,1
29-12-2025,Telangana,Nagarkurnool,509371,1,0
29-12-2025,Telangana,Nagarkurnool,509406,0,1
29-12-2025,Telangana,Nagarkurnool,509412,1,1
29-12-2025,Telangana,Nalgonda,508001,31,29
29-12-2025,Telangana,Nalgonda,508105,7,2
29-12-2025,Telangana,Nalgonda,508116,25,8
29-12-2025,Telangana,Nalgonda,508211,22,8
29-12-2025,Telangana,Nalgonda,508212,3,0
29-12-2025,Telangana,Nalgonda,508217,2,2
29-12-2025,Telangana,Nalgonda,508221,5,2
29-12-2025,Telangana,Nalgonda,508244,11,5
29-12-2025,Telangana,Nalgonda,508253,8,4
29-12-2025,Telangana,Nalgonda,508266,9,2
29-12-2025,Telangana,Nalgonda,508278,9,1
29-12-2025,Telangana,Nalgonda,508284,29,0
29-12-2025,Telangana,Nalgonda,508373,5,2
29-12-2025,Telangana,Nalgonda,508376,2,0
29-12-2025,Telangana,Narayanpet,509351,1,3
29-12-2025,Telangana,Nirmal,504104,3,1
29-12-2025,Telangana,Nirmal,504202,1,0
29-12-2025,Telangana,Nirmal,504310,0,3
29-12-2025,Telangana,Nizamabad,503123,1,1
29-12-2025,Telangana,Nizamabad,503124,1,4
29-12-2025,Telangana,Nizamabad,503125,1,0
29-12-2025,Telangana,Nizamabad,503185,44,11
29-12-2025,Telangana,Nizamabad,503224,16,11
29-12-2025,Telangana,Nizamabad,503230,12,3
29-12-2025,Telangana,Nizamabad,503301,10,1
29-12-2025,Telangana,Nizamabad,503305,9,5
29-12-2025,Telangana,Nizamabad,503307,18,6
29-12-2025,Telangana,Nizamabad,503309,16,13
29-12-2025,Telangana,Nizamabad,503310,7,15
29-12-2025,Telangana,Peddapalli,505153,0,2
29-12-2025,Telangana,Peddapalli,505174,2,0
29-12-2025,Telangana,Peddapalli,505208,4,0
29-12-2025,Telangana,Peddapalli,505209,1,0
29-12-2025,Telangana,Rajanna Sircilla,505402,7,0
29-12-2025,Telangana,Rajanna Sircilla,505524,1,0
29-12-2025,Telangana,Rajanna Sircilla,505530,0,1
29-12-2025,Telangana,Sangareddy,502221,2,0
29-12-2025,Telangana,Sangareddy,502313,1,1
29-12-2025,Telangana,Sangareddy,502321,2,0
29-12-2025,Telangana,Siddipet,502281,1,0
29-12-2025,Telangana,Siddipet,502311,1,0
29-12-2025,Telangana,Siddipet,502375,1,0
29-12-2025,Telangana,Siddipet,505472,1,0
29-12-2025,Telangana,Siddipet,506223,3,0
29-12-2025,Telangana,Suryapet,508221,1,1
29-12-2025,Telangana,Suryapet,508238,1,1
29-12-2025,Telangana,Suryapet,508279,1,0
29-12-2025,Telangana,Vikarabad,501106,5,3
29-12-2025,Telangana,Vikarabad,501158,2,0
29-12-2025,Telangana,Vikarabad,501203,1,0
29-12-2025,Telangana,Vikarabad,509340,1,0
29-12-2025,Telangana,Wanaparthy,509110,1,2
29-12-2025,Telangana,Warangal,506001,16,8
29-12-2025,Telangana,Warangal,506003,2,1
29-12-2025,Telangana,Warangal,506013,0,3
29-12-2025,Telangana,Warangal,506104,3,0
29-12-2025,Telangana,Warangal,506165,6,1
